,jp_title,en_title,char_name,fav,img
0,Dandadan,,Momo Ayase (綾瀬 桃),"Member Favorites: 3,280",https://cdn.myanimelist.net/images/characters/7/562295.jpg
1,Dandadan,,Ken Takakura (高倉 健),"Member Favorites: 1,553",https://cdn.myanimelist.net/images/characters/5/531081.jpg
2,Dandadan,,Aira Shiratori (白鳥 愛羅),"Member Favorites: 1,343",https://cdn.myanimelist.net/images/characters/6/554080.jpg
3,Dandadan,,Seiko Ayase (綾瀬 星子),Member Favorites: 471,https://cdn.myanimelist.net/images/characters/4/525875.jpg
4,Dandadan,,Jin Enjouji (円城寺 仁),Member Favorites: 312,https://cdn.myanimelist.net/images/characters/14/471823.jpg
5,Dandadan,,Turbo Granny  (ターボババア),Member Favorites: 309,https://cdn.myanimelist.net/images/characters/7/531082.jpg
6,Dandadan,,Mr. Mantis Shrimp  (シャコさん),Member Favorites: 59,https://cdn.myanimelist.net/images/characters/10/562298.jpg
7,Dandadan,,Rokuro  (ろくろ),Member Favorites: 22,https://cdn.myanimelist.net/images/characters/8/531083.jpg
8,Dandadan,,Chiquitita  (チキチータ),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/6/469019.jpg
9,Dandadan,,Acrobatic Silky  (アクロバティックさらさら),Member Favorites: 15,https://cdn.myanimelist.net/images/characters/2/562296.jpg
10,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Emilia  (エミリア),"Member Favorites: 23,274",https://cdn.myanimelist.net/images/characters/16/551926.jpg
11,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Subaru Natsuki (ナツキ・スバル),"Member Favorites: 21,907",https://cdn.myanimelist.net/images/characters/15/315153.jpg
12,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Rem  (レム),"Member Favorites: 45,866",https://cdn.myanimelist.net/images/characters/9/311327.jpg
13,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Beatrice  (ベアトリス),"Member Favorites: 3,600",https://cdn.myanimelist.net/images/characters/11/563877.jpg
14,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Ram  (ラム),"Member Favorites: 2,668",https://cdn.myanimelist.net/images/characters/15/306390.jpg
15,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Felix Argyle (フェリックス・アーガイル / フェリス),"Member Favorites: 2,479",https://cdn.myanimelist.net/images/characters/16/563864.jpg
16,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Petelgeuse Romanée-Conti (ペテルギウス・ロマネコンティ),"Member Favorites: 1,406",https://cdn.myanimelist.net/images/characters/5/433803.jpg
17,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Otto Suwen (オットー・スーウェン),"Member Favorites: 1,082",https://cdn.myanimelist.net/images/characters/3/438832.jpg
18,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Crusch Karsten (クルシュ・カルステン),Member Favorites: 773,https://cdn.myanimelist.net/images/characters/10/477333.jpg
19,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Wilhelm van Astrea (ヴィルヘルム・ヴァン・アストレア),Member Favorites: 591,https://cdn.myanimelist.net/images/characters/6/365139.jpg
