,jp_title,en_title,char_name,fav,img
0,Chainsaw Man,,Power  (パワー),"Member Favorites: 21,895",https://cdn.myanimelist.net/images/characters/7/494969.jpg
1,Chainsaw Man,,Denji  (デンジ),"Member Favorites: 19,479",https://cdn.myanimelist.net/images/characters/3/492407.jpg
2,Chainsaw Man,,Makima  (マキマ),"Member Favorites: 16,600",https://cdn.myanimelist.net/images/characters/4/489561.jpg
3,Chainsaw Man,,Aki Hayakawa (早川 アキ),"Member Favorites: 9,290",https://cdn.myanimelist.net/images/characters/13/395003.jpg
4,Chainsaw Man,,Reze  (レゼ),"Member Favorites: 5,130",https://cdn.myanimelist.net/images/characters/14/412779.jpg
5,Chainsaw Man,,Kobeni Higashiyama (東山 コベニ),"Member Favorites: 4,344",https://cdn.myanimelist.net/images/characters/3/467961.jpg
6,Chainsaw Man,,Pochita  (ポチタ),"Member Favorites: 3,268",https://cdn.myanimelist.net/images/characters/7/391655.jpg
7,Chainsaw Man,,Himeno  (姫野),"Member Favorites: 2,885",https://cdn.myanimelist.net/images/characters/12/386392.jpg
8,Chainsaw Man,,Angel Devil  (天使の悪魔),"Member Favorites: 2,268",https://cdn.myanimelist.net/images/characters/3/492720.jpg
9,Chainsaw Man,,Kishibe   (岸辺),"Member Favorites: 1,296",https://cdn.myanimelist.net/images/characters/3/488553.jpg
10,Spy x Family Part 2,,Anya Forger (アーニャ・フォージャー),"Member Favorites: 14,899",https://cdn.myanimelist.net/images/characters/4/457933.jpg
11,Spy x Family Part 2,,Yor Forger (ヨル・フォージャー),"Member Favorites: 11,259",https://cdn.myanimelist.net/images/characters/11/457934.jpg
12,Spy x Family Part 2,,Loid Forger (ロイド・フォージャー),"Member Favorites: 6,093",https://cdn.myanimelist.net/images/characters/2/457747.jpg
13,Spy x Family Part 2,,Bond Forger (ボンド・フォージャー),"Member Favorites: 1,066",https://cdn.myanimelist.net/images/characters/6/490843.jpg
14,Spy x Family Part 2,,Damian Desmond (ダミアン・デズモンド),Member Favorites: 313,https://cdn.myanimelist.net/images/characters/14/528424.jpg
15,Spy x Family Part 2,,Yuri Briar (ユーリ・ブライア),Member Favorites: 243,https://cdn.myanimelist.net/images/characters/6/528425.jpg
16,Spy x Family Part 2,,Franky Franklin (フランキー・フランクリン),Member Favorites: 163,https://cdn.myanimelist.net/images/characters/11/495209.jpg
17,Spy x Family Part 2,,Henry Henderson (ヘンリー・ヘンダーソン),Member Favorites: 157,https://cdn.myanimelist.net/images/characters/6/484493.jpg
18,Spy x Family Part 2,,Fiona Frost (フィオナ・フロスト),Member Favorites: 151,https://cdn.myanimelist.net/images/characters/4/494104.jpg
19,Spy x Family Part 2,,Becky Blackbell (ベッキ・ブラックベル),Member Favorites: 116,https://cdn.myanimelist.net/images/characters/3/528426.jpg
20,Blue Lock,,Meguru Bachira (蜂楽 廻),"Member Favorites: 4,034",https://cdn.myanimelist.net/images/characters/14/491180.jpg
21,Blue Lock,,Yoichi Isagi (潔 世一),"Member Favorites: 3,684",https://cdn.myanimelist.net/images/characters/6/558080.jpg
22,Blue Lock,,Hyouma Chigiri (千切 豹馬),"Member Favorites: 1,055",https://cdn.myanimelist.net/images/characters/14/401567.jpg
23,Blue Lock,,Rensuke Kunigami (國神 錬介),Member Favorites: 440,https://cdn.myanimelist.net/images/characters/3/467112.jpg
24,Blue Lock,,Seishirou Nagi (凪 誠士郎),"Member Favorites: 3,351",https://cdn.myanimelist.net/images/characters/7/509663.jpg
25,Blue Lock,,Rin Itoshi (糸師 凛),"Member Favorites: 1,000",https://cdn.myanimelist.net/images/characters/11/498288.jpg
