,jp_title,en_title,char_name,fav,img
0,Sousou no Frieren,Frieren: Beyond Journey's End,Frieren  (フリーレン),"Member Favorites: 22,759",https://cdn.myanimelist.net/images/characters/7/525105.jpg
1,Sousou no Frieren,Frieren: Beyond Journey's End,Fern  (フェルン),"Member Favorites: 3,894",https://cdn.myanimelist.net/images/characters/13/519083.jpg
2,Sousou no Frieren,Frieren: Beyond Journey's End,Stark  (シュタルク),"Member Favorites: 2,120",https://cdn.myanimelist.net/images/characters/2/523292.jpg
3,Sousou no Frieren,Frieren: Beyond Journey's End,Himmel  (ヒンメル),"Member Favorites: 3,040",https://cdn.myanimelist.net/images/characters/9/523295.jpg
4,Sousou no Frieren,Frieren: Beyond Journey's End,Übel  (ユーベル),"Member Favorites: 1,269",https://cdn.myanimelist.net/images/characters/9/543072.jpg
5,Sousou no Frieren,Frieren: Beyond Journey's End,Flamme  (フランメ),Member Favorites: 333,https://cdn.myanimelist.net/images/characters/10/528177.jpg
6,Sousou no Frieren,Frieren: Beyond Journey's End,Eisen  (アイゼン),Member Favorites: 331,https://cdn.myanimelist.net/images/characters/13/523293.jpg
7,Sousou no Frieren,Frieren: Beyond Journey's End,Heiter  (ハイター),Member Favorites: 236,https://cdn.myanimelist.net/images/characters/16/523294.jpg
8,Sousou no Frieren,Frieren: Beyond Journey's End,Sein  (ザイン),Member Favorites: 210,https://cdn.myanimelist.net/images/characters/12/529669.jpg
9,Sousou no Frieren,Frieren: Beyond Journey's End,Denken  (デンケン),Member Favorites: 185,https://cdn.myanimelist.net/images/characters/6/538686.jpg
10,Spy x Family Season 2,,Anya Forger (アーニャ・フォージャー),"Member Favorites: 14,898",https://cdn.myanimelist.net/images/characters/4/457933.jpg
11,Spy x Family Season 2,,Yor Forger (ヨル・フォージャー),"Member Favorites: 11,260",https://cdn.myanimelist.net/images/characters/11/457934.jpg
12,Spy x Family Season 2,,Loid Forger (ロイド・フォージャー),"Member Favorites: 6,092",https://cdn.myanimelist.net/images/characters/2/457747.jpg
13,Spy x Family Season 2,,Bond Forger (ボンド・フォージャー),"Member Favorites: 1,066",https://cdn.myanimelist.net/images/characters/6/490843.jpg
14,Spy x Family Season 2,,Damian Desmond (ダミアン・デズモンド),Member Favorites: 313,https://cdn.myanimelist.net/images/characters/14/528424.jpg
15,Spy x Family Season 2,,Yuri Briar (ユーリ・ブライア),Member Favorites: 243,https://cdn.myanimelist.net/images/characters/6/528425.jpg
16,Spy x Family Season 2,,Franky Franklin (フランキー・フランクリン),Member Favorites: 163,https://cdn.myanimelist.net/images/characters/11/495209.jpg
17,Spy x Family Season 2,,Henry Henderson (ヘンリー・ヘンダーソン),Member Favorites: 157,https://cdn.myanimelist.net/images/characters/6/484493.jpg
18,Spy x Family Season 2,,Fiona Frost (フィオナ・フロスト),Member Favorites: 151,https://cdn.myanimelist.net/images/characters/4/494104.jpg
19,Spy x Family Season 2,,Becky Blackbell (ベッキ・ブラックベル),Member Favorites: 116,https://cdn.myanimelist.net/images/characters/3/528426.jpg
20,Kusuriya no Hitorigoto,The Apothecary Diaries,Maomao  (猫猫),"Member Favorites: 13,914",https://cdn.myanimelist.net/images/characters/16/371204.jpg
21,Kusuriya no Hitorigoto,The Apothecary Diaries,Jinshi  (壬氏),"Member Favorites: 1,383",https://cdn.myanimelist.net/images/characters/9/511065.jpg
