,jp_title,en_title,char_name,fav,img
0,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Rimuru Tempest (リムル＝テンペスト),"Member Favorites: 23,554",https://cdn.myanimelist.net/images/characters/4/495795.jpg
1,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Milim Nava (ミリム・ナーヴァ),"Member Favorites: 2,918",https://cdn.myanimelist.net/images/characters/6/447552.jpg
2,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Diablo  (ディアブロ),"Member Favorites: 2,803",https://cdn.myanimelist.net/images/characters/12/476920.jpg
3,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Shuna  (シュナ),"Member Favorites: 1,558",https://cdn.myanimelist.net/images/characters/16/384887.jpg
4,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Shion  (シオン),"Member Favorites: 1,480",https://cdn.myanimelist.net/images/characters/8/381150.jpg
5,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Veldora Tempest (ヴェルドラ＝テンペスト),"Member Favorites: 1,418",https://cdn.myanimelist.net/images/characters/7/360786.jpg
6,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Benimaru  (ベニマル),"Member Favorites: 1,149",https://cdn.myanimelist.net/images/characters/6/447550.jpg
7,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Ranga  (ランガ（嵐牙）),Member Favorites: 671,https://cdn.myanimelist.net/images/characters/16/360795.jpg
8,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Souei  (ソウエイ),Member Favorites: 592,https://cdn.myanimelist.net/images/characters/6/360791.jpg
9,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,Gobta  (ゴブタ),Member Favorites: 504,https://cdn.myanimelist.net/images/characters/12/381715.jpg
10,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Kanna Kamui (カンナ・カムイ),"Member Favorites: 10,503",https://cdn.myanimelist.net/images/characters/2/322173.jpg
11,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Tooru  (トール),"Member Favorites: 5,938",https://cdn.myanimelist.net/images/characters/11/322676.jpg
12,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Kobayashi  (小林さん),"Member Favorites: 3,084",https://cdn.myanimelist.net/images/characters/3/456442.jpg
13,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Quetzalcoatl  (ケツァルコアトル),"Member Favorites: 1,634",https://cdn.myanimelist.net/images/characters/3/456444.jpg
14,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Elma  (エルマ),"Member Favorites: 1,537",https://cdn.myanimelist.net/images/characters/4/456446.jpg
15,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Fafnir  (ファフニール),Member Favorites: 724,https://cdn.myanimelist.net/images/characters/13/456439.jpg
16,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Ilulu  (イルル),Member Favorites: 521,https://cdn.myanimelist.net/images/characters/5/529026.jpg
17,Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,Riko Saikawa (才川 リコ),Member Favorites: 171,https://cdn.myanimelist.net/images/characters/4/374534.jpg
