,jp_title,en_title,char_name,fav,img
62,Hyakushou Kizoku 2nd Season,,Mother  (おかん),Member Favorites: 0,
63,Kagaku x Bouken Survival!,,Mare  (マーレ),Member Favorites: 0,
64,1 Cho,1 Second,,,
65,Asatir 2: Mirai no Mukashi Banashi,Future Folktales 2,Maha  (マハ),Member Favorites: 0,
66,Okaimono Panda!,,Shopping Panda  (お買いものパンダ),Member Favorites: 0,
67,Maarui Kanojo to Zannen na Kareshi 2nd Season,,,,
68,Shibuya♡Hachi Part 2,,Mike  (ミケ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/543114.jpg
69,Shooting Star Catch! Tiniping,,,,
70,Wish Cat,,,,
71,Pochars,,,,
72,Hero Inside 2,,,,
73,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,179",https://cdn.myanimelist.net/images/characters/15/307148.jpg
74,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
75,Fairy Tail: 100-nen Quest,Fairy Tail: 100 Years Quest,Gajeel Redfox (ガジル・レッドフォックス),"Member Favorites: 2,682",https://cdn.myanimelist.net/images/characters/5/99350.jpg
76,2.5-jigen no Ririsa,2.5 Dimensional Seduction,Eri  (エリ),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/2/558009.jpg
77,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",Our Last Crusade or the Rise of a New World Season 2,Elletear Lou Nebulis IX ( イリーティア・ルゥ・ネビュリス9世),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/16/426147.jpg
78,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
79,Sasayaku You ni Koi wo Utau,Whisper Me a Love Song,Kyou Amasawa (天沢 キョウ),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/6/551284.jpg
80,Delico's Nursery,,Klaus  (クラウス),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/568423.jpg
81,Sengoku Youko: Senma Konton-hen,Sengoku Youko 2nd Season,Nau  (なう),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/4/557246.jpg
82,Tasuuketsu,Tasuketsu: Fate of the Majority,Meguru Tsukioka (月岡 めぐる),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/563066.jpg
83,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
84,Wonderful Precure!,,Mey Mey  (メエメエ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/538170.jpg
85,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
86,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
87,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
88,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
89,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
90,Himitsu no AiPri,,Victoria Osuga (大須賀 ヴィクトリア),Member Favorites: 0,
91,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
92,Shikaru Neko,,,,
93,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
94,Shiawase Haitatsu Taneko,,,,
95,Yongisanda,The Dragon Next Door,,,
96,Manul no Yuube,,,,
97,Jochum,,Chimata  (ちまた),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/556323.jpg
98,Shin Nippon History,,,,
99,Shuwawan!,,,,
100,Xin Xiyou Lixian Ji,,,,
101,Youkoso Ninchishou Sekai e,,,,
102,Ohayou! Unko-sensei,,,,
103,Warau Red List,,,,
104,Oshiri Tantei 8th Season,,,,
