,jp_title,en_title,char_name,fav,img
26,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,My Daughter Left the Nest and Returned an S-Rank Adventurer,Rosetta  (ロゼッタ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/528934.jpg
27,Migi to Dali,Migi & Dali,Karen Ichijou (一条 華怜),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/15/520708.jpg
28,Toaru Ossan no VRMMO Katsudouki,A Playthrough of a Certain Dude's VRMMO Life,Zwei  (ツヴァイ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/14/511314.jpg
29,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Tearmoon Empire,Goriall  (ゴリアル),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/530693.jpg
30,Nanatsu no Taizai: Mokushiroku no Yonkishi,The Seven Deadly Sins: Four Knights of the Apocalypse,Gilthunder  (ギルサンダー),Member Favorites: 208,https://cdn.myanimelist.net/images/characters/12/277509.jpg
31,Ojou to Banken-kun,A Girl & Her Guard Dog,Tamaru  (田丸),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/524050.jpg
32,MF Ghost,,Hiroshi Fumihiro (史浩 弘),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/15/525509.jpg
33,Shy,,Daigo Koishikawa (小石川 ダイゴ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/4/523761.jpg
34,Under Ninja,,Mako-chan  (まこちゃん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/524670.jpg
35,Houkago Shounen Hanako-kun,After-School Hanako-kun,Teru Minamoto (源 輝),Member Favorites: 255,https://cdn.myanimelist.net/images/characters/11/488660.jpg
36,Overtake!,,Shop Owner  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/577262.jpg
37,Yuzuki-san Chi no Yonkyoudai.,The Yuzuki Family's Four Sons,Haruichi Yuzuki (柚木 春一),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/546640.jpg
38,Atarashii Joushi wa Do Tennen,My New Boss Is Goofy, Haijima (灰島),Member Favorites: 0,
39,Dekoboko Majo no Oyako Jijou,The Family Circumstances of the Irregular Witch,Kicla  (キクラ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/14/527987.jpg
40,16bit Sensation: Another Layer,,Ichigaya  (イチガヤ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/526637.jpg
41,Hoshikuzu Telepath,Stardust Telepath,Neon Teruya (照屋 音々),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/528054.jpg
42,Potion-danomi de Ikinobimasu!,I Shall Survive Using Potions!,Carlos  (カルロス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/526169.jpg
43,Arknights: Touin Kiro,Arknights: Perish in Frost,Talulah  (タルラ),Member Favorites: 30,https://cdn.myanimelist.net/images/characters/9/493492.jpg
44,Buta no Liver wa Kanetsu Shiro,Butareba -The Story of a Man Who Turned into a Pig-,Eavis  (イーヴィス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/531629.jpg
45,Paradox Live the Animation,,Reo Maruyama (円山 玲央),Member Favorites: 19,https://cdn.myanimelist.net/images/characters/3/531511.jpg
46,Bokura no Ame-iro Protocol,Protocol: Rain,KAIZO  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/8/525752.jpg
47,Megumi no Daigo: Kyuukoku no Orange,Firefighter Daigo: Rescuer in Orange,Toyomu Altonen (アルトーネン  響),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/534521.jpg
48,Kamierabi,KamiErabi GOD.app,Ryou  (リョウ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/13/539355.jpg
49,Uma Musume: Pretty Derby Season 3,,Daiwa Scarlet  (ダイワスカーレット),Member Favorites: 39,https://cdn.myanimelist.net/images/characters/7/574416.jpg
50,FLCL: Shoegaze,,Tsukata Kanda (神田 束太),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/472776.jpg
51,Captain Tsubasa Season 2: Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,Ryou Ishizaki (石崎 了),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/5/558422.jpg
52,Bullbuster,,Shuuichi Namari (鉛 修一),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/521218.jpg
53,Hypnosis Mic: Division Rap Battle - Rhyme Anima +,HYPNOSISMIC -Division Rap Battle- Rhyme Anima PLUS,Sasara Nurude (白膠木 簓),Member Favorites: 117,https://cdn.myanimelist.net/images/characters/3/388587.jpg
54,The iDOLM@STER Million Live!,,Iori Minase (水瀬 伊織),Member Favorites: 317,https://cdn.myanimelist.net/images/characters/16/117961.jpg
55,Kibou no Chikara: Otona Precure '23,Power of Hope ~Precure Full Bloom~,Coco  (ココ),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/16/231391.jpg
56,Dog Signal,,Katou's Father  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/577032.jpg
57,Kawagoe Boys Sing,Kawagoe Boys Sing -Now or Never-,Shuuji Shiratori (白鳥 修治),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/504614.jpg
58,Rail Romanesque 2,,Reina  (れいな),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/2/532303.jpg
59,B-Project: Netsuretsu*Love Call,B-Project: Passion*Love Call,Tatsuhiro Nome (野目 龍広),Member Favorites: 13,https://cdn.myanimelist.net/images/characters/14/307120.jpg
60,Kizuna no Allele Season 2,,Ada  (エイダ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/506437.jpg
61,Bikkurimen,,Black Zeus  (ブラックゼウス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/530958.jpg
62,Matsuinu,,,,
63,Sumikko Gurashi: Sorairo no Mainichi,,Mogura  (もぐら),Member Favorites: 0,
64,Shinobanai! Crypto Ninja Sakuya,,,,
65,Saekomdalkom Catch! Tiniping,,Romi  (로미),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/559488.jpg
66,Heart Cocktail Colorful: Fuyu-hen,,,,
67,Chickip Dancers 3rd Season,,,,
68,Hero Inside,,,,
69,Riseman,,,,
70,Totonoe! Sakuma-kun by &sauna,,,,
71,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Grand Prix""",,,,
72,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,180",https://cdn.myanimelist.net/images/characters/15/307148.jpg
73,Jujutsu Kaisen 2nd Season,Jujutsu Kaisen Season 2,Touji Fushiguro (伏黒 甚爾),"Member Favorites: 7,115",https://cdn.myanimelist.net/images/characters/2/517123.jpg
74,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Zom 100: Bucket List of the Dead,John  (ジョン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/16/518215.jpg
75,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
76,Dark Gathering,,Boy Spirit  (月蝕尽絶黒阿修羅),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/8/529601.jpg
77,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),Rurouni Kenshin,Misao Makimachi (巻町 操),Member Favorites: 133,https://cdn.myanimelist.net/images/characters/6/256279.jpg
78,Helck,,Cless  (クレス),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/15/479310.jpg
79,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
80,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,Takeru Osanai (長内 たける),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/553560.jpg
81,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
82,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
83,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
84,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
85,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
86,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
87,Shadowverse Flame: Seven Shadows-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
88,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
89,Shikaru Neko,,,,
90,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
91,Shiawase Haitatsu Taneko,,,,
92,Manul no Yuube,,,,
93,Shin Nippon History,,,,
94,Shuwawan!,,,,
95,Youkoso Ninchishou Sekai e,,,,
96,Dinoster: Gonglyongsuhodae,Dinoster,,,
