,jp_title,en_title,char_name,fav,img
66,Nanatsu no Taizai: Mokushiroku no Yonkishi,The Seven Deadly Sins: Four Knights of the Apocalypse,Gilthunder  (ギルサンダー),Member Favorites: 208,https://cdn.myanimelist.net/images/characters/12/277509.jpg
67,Buta no Liver wa Kanetsu Shiro,Butareba -The Story of a Man Who Turned into a Pig-,Eavis  (イーヴィス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/531629.jpg
68,Megumi no Daigo: Kyuukoku no Orange,Firefighter Daigo: Rescuer in Orange,Toyomu Altonen (アルトーネン  響),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/534521.jpg
69,Captain Tsubasa Season 2: Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,Ryou Ishizaki (石崎 了),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/5/558422.jpg
70,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
71,Dog Signal,,Katou's Father  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/577032.jpg
72,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
73,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
74,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
75,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
76,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
77,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
78,Shikaru Neko,,,,
79,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
80,Shiawase Haitatsu Taneko,,,,
81,Manul no Yuube,,,,
82,Saekomdalkom Catch! Tiniping,,Romi  (로미),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/559488.jpg
83,Chickip Dancers 3rd Season,,,,
84,Shin Nippon History,,,,
85,Shuwawan!,,,,
86,Youkoso Ninchishou Sekai e,,,,
