,jp_title,en_title,char_name,fav,img
68,The Fable,,Hinako Saba (佐羽 ヒナコ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/16/564117.jpg
69,Karasu wa Aruji wo Erabanai,Yatagarasu: The Raven Does Not Choose Its Master,Natsumihiko  (捺美彦),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/547588.jpg
70,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
71,Wonderful Precure!,,Mey Mey  (メエメエ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/538170.jpg
72,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
73,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
74,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
75,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
76,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
77,Himitsu no AiPri,,Victoria Osuga (大須賀 ヴィクトリア),Member Favorites: 0,
78,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
79,Shikaru Neko,,,,
80,Shadowverse Flame: Arc-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
81,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
82,Shiawase Haitatsu Taneko,,,,
83,Manul no Yuube,,,,
84,Shin Nippon History,,,,
85,Shuwawan!,,,,
86,Xin Xiyou Lixian Ji,,,,
87,Youkoso Ninchishou Sekai e,,,,
88,Oshiri Tantei 8th Season,,,,
