,jp_title,en_title,char_name,fav,img
12,Sentai Daishikkaku,Go! Go! Loser Ranger!,Sesera Sakurama (桜間 世々良),Member Favorites: 9,https://cdn.myanimelist.net/images/characters/11/528159.jpg
13,"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",Couran Salamakhia (クラン・サレマキア),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/4/567827.jpg
14,Re:Monster,,Spinel Fean ,Member Favorites: 2,https://cdn.myanimelist.net/images/characters/8/540319.jpg
15,Mahouka Koukou no Rettousei 3rd Season,The Irregular at Magic High School Season 3,Mizuki Shibata (柴田 美月),Member Favorites: 83,https://cdn.myanimelist.net/images/characters/12/549562.jpg
16,Unnamed Memory,,Galen  (ガジェン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/550653.jpg
17,Jiisan Baasan Wakagaeru,Grandpa and Grandma Turn Young Again,Kaoru Saitou (斎藤 薫),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/553113.jpg
18,The New Gate,,Kagerou  (カゲロウ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/541455.jpg
19,Yozakura-san Chi no Daisakusen,Mission: Yozakura Family,Sui Aoi (蒼 翠),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/6/543966.jpg
20,Date A Live V,,Reine Murasame (村雨 令音),Member Favorites: 258,https://cdn.myanimelist.net/images/characters/9/209483.jpg
21,Bartender: Kami no Glass,Bartender Glass of God,Gorou Kase (加瀬 五朗),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/552547.jpg
22,Yoru no Kurage wa Oyogenai,Jellyfish Can't Swim in the Night,Momoko Yanagi (柳 桃子),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/13/537590.jpg
23,Hananoi-kun to Koi no Yamai,A Condition Called Love,Hananoi-kun's Aunt  (花野井くんの叔母),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/16/555619.jpg
24,Girls Band Cry,,Nana  (ナナ),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/13/548271.jpg
25,Kaii to Otome to Kamikakushi,Mysterious Disappearances,Mari Kuwashima (桑島 麻里),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/552608.jpg
26,Kami wa Game ni Ueteiru.,Gods' Game We Play,Merchant  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/549157.jpg
27,Kuroshitsuji: Kishuku Gakkou-hen,Black Butler: Public School Arc,Tanaka  (タナカ),Member Favorites: 182,https://cdn.myanimelist.net/images/characters/8/101195.jpg
28,Yuru Camp△ Season 3,Laid-Back Camp Season 3,Akari Inuyama (犬山 あかり),Member Favorites: 27,https://cdn.myanimelist.net/images/characters/15/543899.jpg
29,Sasayaku You ni Koi wo Utau,Whisper Me a Love Song,Kyou Amasawa (天沢 キョウ),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/6/551284.jpg
30,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,The Banished Former Hero Lives as He Pleases,Silas  (サイラス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/548534.jpg
31,Hibike! Euphonium 3,Sound! Euphonium 3,Yuuko Yoshikawa (吉川 優子),Member Favorites: 111,https://cdn.myanimelist.net/images/characters/8/354303.jpg
32,Kenka Dokugaku,Viral Hit,Mangi Hwang ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/556802.jpg
33,Shuumatsu Train Doko e Iku?,Train to the End of the World,Swan Hermit  (スワン仙人),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/546728.jpg
34,The Fable,,Hinako Saba (佐羽 ヒナコ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/16/564117.jpg
35,"One Room, Hiatari Futsuu, Tenshi-tsuki.","Studio Apartment, Good Lighting, Angel Included",Aoi  (葵),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/552178.jpg
36,Blue Archive the Animation,,Yuuka Hayase (早瀬 ユウカ),Member Favorites: 90,https://cdn.myanimelist.net/images/characters/16/469773.jpg
37,Henjin no Salad Bowl,A Salad Bowl of Eccentrics,Yuna Naganawa (永縄 友奈),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/6/538956.jpg
38,Shinigami Bocchan to Kuro Maid 3rd Season,The Duke of Death and His Maid Season 3,Sade  (シャーデー),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/15/523077.jpg
39,Seiyuu Radio no Uraomote,The Many Sides of Voice Actor Radio,Sound Recording Manager  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/581362.jpg
40,Karasu wa Aruji wo Erabanai,Yatagarasu: The Raven Does Not Choose Its Master,Natsumihiko  (捺美彦),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/547588.jpg
41,Vampire Dormitory,,Reiko  (玲子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/574220.jpg
42,Boukyaku Battery (TV),Oblivion Battery,Takasu  (高須),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/549916.jpg
43,"Tadaima, Okaeri",,Shuuto Matsuo (松尾 秀人),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/16/545786.jpg
44,Astro Note,,Tasuke Shimotakaido (下高井戸 太助),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/548924.jpg
45,Tonari no Youkai-san,Tonari no Yokai-san,Seiji Sugimoto (杉本 清司),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/578092.jpg
46,Highspeed Etoile,,Genjirou Hinata (日向源治郎),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/546539.jpg
47,Touken Ranbu Kai: Kyoden Moyuru Honnouji,Touken Ranbu Kai Kyoden,Shokudaikiri Mitsutada (燭台切光忠),Member Favorites: 144,https://cdn.myanimelist.net/images/characters/9/350745.jpg
48,Ooi! Tonbo,Tonbo!,Tsubura Adaniya (安谷屋 円),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/549007.jpg
49,The iDOLM@STER Shiny Colors,,Kogane Tsukioka (月岡 恋鐘),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/3/541564.jpg
50,Rinkai!,,Yuuko Itou (伊東 湯子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/554304.jpg
51,Nijiyon Animation 2,,Karin Asaka (朝香 果林),Member Favorites: 158,https://cdn.myanimelist.net/images/characters/16/396297.jpg
52,Himitsu no AiPri,,Victoria Osuga (大須賀 ヴィクトリア),Member Favorites: 0,
53,Shadowverse Flame: Arc-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
54,Shibuya♡Hachi,,Mike  (ミケ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/543114.jpg
55,Nyaaaanvy,,,,
56,YouTuNya 2nd Season,,Cute Young Lady  (かわいい ね おねえさん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/506889.jpg
57,Ageo to Tim,,,,
58,Oshiri Tantei 8th Season,,,,
59,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Derby Conquest""",,,,
60,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,179",https://cdn.myanimelist.net/images/characters/15/307148.jpg
61,Dungeon Meshi,Delicious in Dungeon,Inutade  (イヌタデ),Member Favorites: 29,https://cdn.myanimelist.net/images/characters/6/543788.jpg
62,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
63,Tsuki ga Michibiku Isekai Douchuu 2nd Season,Tsukimichi -Moonlit Fantasy- Season 2,Beren  (ベレン),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/15/441311.jpg
64,Ninja Kamui,,Boss Ninja  ,Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/538402.jpg
65,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
66,Urusei Yatsura (2022) 2nd Season,,Ten  (テン),Member Favorites: 16,https://cdn.myanimelist.net/images/characters/5/498940.jpg
67,Captain Tsubasa Season 2: Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,Ryou Ishizaki (石崎 了),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/5/558422.jpg
68,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
69,Wonderful Precure!,,Mey Mey  (メエメエ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/3/538170.jpg
70,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
71,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
72,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
73,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
74,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
75,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
76,Shikaru Neko,,,,
77,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
78,Shiawase Haitatsu Taneko,,,,
79,Manul no Yuube,,,,
80,Shin Nippon History,,,,
81,Shuwawan!,,,,
82,Xin Xiyou Lixian Ji,,,,
83,Youkoso Ninchishou Sekai e,,,,
84,Dinoster: Gonglyongsuhodae 2nd Season,Dinoster 2nd Season,,,
