,jp_title,en_title,char_name,fav,img
0,Kimetsu no Yaiba: Katanakaji no Sato-hen,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,Tengen Uzui (宇髄 天元),"Member Favorites: 5,664",https://cdn.myanimelist.net/images/characters/16/387706.jpg
1,[Oshi no Ko],,Sarina Tendouji (天童寺 さりな),Member Favorites: 124,https://cdn.myanimelist.net/images/characters/7/512492.jpg
2,Jigokuraku,Hell's Paradise,Yui  (結),Member Favorites: 61,https://cdn.myanimelist.net/images/characters/11/507739.jpg
3,Mashle,Mashle: Magic and Muscles,Love Cute (ラブ・キュート),Member Favorites: 17,https://cdn.myanimelist.net/images/characters/10/513153.jpg
4,Tengoku Daimakyou,Heavenly Delusion,Ooma Takezuka (竹塚 オーマ),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/9/514160.jpg
5,Dr. Stone: New World,,Ukyou Saionji (西園寺 羽京),Member Favorites: 385,https://cdn.myanimelist.net/images/characters/13/413288.jpg
6,Yamada-kun to Lv999 no Koi wo Suru,My Love Story with Yamada-kun at Lv999,Taniyan  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/548910.jpg
7,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,Serina Yoshida (吉田 芹那),Member Favorites: 10,https://cdn.myanimelist.net/images/characters/3/533905.jpg
8,Kono Subarashii Sekai ni Bakuen wo!,KonoSuba: An Explosion on This Wonderful World!,Luna  (ルナ),Member Favorites: 103,https://cdn.myanimelist.net/images/characters/16/305489.jpg
9,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too",Akatsuki  (アカツキ),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/3/503693.jpg
10,Skip to Loafer,Skip and Loafer,Kento Yamada (山田 健斗),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/11/508667.jpg
11,Tonikaku Kawaii 2nd Season,Tonikawa: Over The Moon For You Season 2,Arisugawa's Mother  (有栖川母),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/8/510958.jpg
12,Dead Mount Death Play,,Tsubaki Iwanome (岩野目 ツバキ),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/11/506099.jpg
13,Kimi wa Houkago Insomnia,Insomniacs After School,Haida's Girlfriend  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/580274.jpg
14,Kaminaki Sekai no Kamisama Katsudou,Kamikatsu: Working for God in a Godless World,Gaia  (ガイア),Member Favorites: 10,https://cdn.myanimelist.net/images/characters/16/506731.jpg
15,Mahoutsukai no Yome Season 2,The Ancient Magus' Bride Season 2,Lucy Webster (ルーシーウェブスター),Member Favorites: 18,https://cdn.myanimelist.net/images/characters/7/511426.jpg
16,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,The Aristocrat's Otherworldly Adventure: Serving Gods Who Go Too Far,Rex Terra Esfort (レックス・テラ・エスフォート),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/2/509111.jpg
17,Isekai Shoukan wa Nidome desu,Summoned to Another World for a Second Time,Creasil  (クレアシル),Member Favorites: 1,
18,Kanojo ga Koushaku-tei ni Itta Riyuu,Why Raeliana Ended up at the Duke's Mansion,Keith Westernberg (키이스 웨스턴버그 / キース・ウエスタンバーグ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/11/510157.jpg
19,Otonari ni Ginga,A Galaxy Next Door,Yuuta Sano (佐野 優大),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/16/511405.jpg
20,Isekai wa Smartphone to Tomo ni. 2,In Another World With My Smartphone 2,Kohaku  (琥珀),Member Favorites: 129,https://cdn.myanimelist.net/images/characters/14/330381.jpg
21,Ousama Ranking: Yuuki no Takarabako,Ranking of Kings: The Treasure Chest of Courage,Miranjo  (魔法の鏡),Member Favorites: 33,https://cdn.myanimelist.net/images/characters/14/451509.jpg
22,Megami no Café Terrace,The Café Terrace and Its Goddesses,Fishmonger  (魚屋),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/8/561916.jpg
23,Yuusha ga Shinda!,The Legendary Hero Is Dead!,Milly Yunis (ミリィ・ユニス),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/16/496896.jpg
24,My Home Hero,,Takeda  (竹田),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/505286.jpg
25,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,My One-Hit Kill Sister,Anne  (アン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/515244.jpg
26,Kidou Senshi Gundam: Suisei no Majo Season 2,Mobile Suit Gundam: The Witch from Mercury Season 2,Sophie Pulone (ソフィ・プロネ),Member Favorites: 14,https://cdn.myanimelist.net/images/characters/6/497800.jpg
27,Niehime to Kemono no Ou,Sacrificial Princess and the King of Beasts,Jormungand  (ヨルムンガンド),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/16/493961.jpg
28,Kuma Kuma Kuma Bear Punch!,,Lurina  (ルリーナ),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/11/509993.jpg
29,Mahou Shoujo Magical Destroyers,Magical Destroyers,Adam  (アダム),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/511632.jpg
30,Edens Zero 2nd Season,Edens Zero Season 2,Witch Regret (ウィッチ・リグレット),Member Favorites: 22,https://cdn.myanimelist.net/images/characters/13/496670.jpg
31,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,My Clueless First Friend,Akane's Grandmother  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/546230.jpg
32,Edomae Elf,Otaku Elf,Himawari Kohinata (小日向 向日葵),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/3/509319.jpg
33,Ao no Orchestra,,Tsubasa Takahashi (高橋 翼),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/16/513640.jpg
34,Watashi no Yuri wa Oshigoto desu!,Yuri is My Job!,Youko Gotou (後藤 葉子),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/5/513529.jpg
35,Rokudou no Onna-tachi,Rokudo's Bad Girls,Douji Matsugamiya (松ヶ宮 童子),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/10/509005.jpg
36,Kawaisugi Crisis,Too Cute Crisis,Napat Nehemo (ナパト・ネヘモ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/511850.jpg
37,Birdie Wing: Golf Girls' Story Season 2,,Alan Harvey (アラン・ハーヴェイ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/10/510359.jpg
38,The Marginal Service,,Bruce Gilman (ブルース・ギルマン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/511667.jpg
39,Kizuna no Allele,,Sofia  (ソフィア),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/497634.jpg
40,The iDOLM@STER Cinderella Girls: U149,,Producer  (プロデューサーさん),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/15/508003.jpg
41,World Dai Star,Stella of the Theater: World Dai Star,Koyomi Senju (千寿 暦),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/15/501656.jpg
42,Tokyo Mew Mew New ♡ 2nd Season,,Blue Knight  (蒼の騎士),Member Favorites: 11,https://cdn.myanimelist.net/images/characters/5/510728.jpg
43,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Sorcerous Stabber Orphen -Doom of Dragon's Sanctuary-,Maria  (マリア),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/512206.jpg
44,Alice Gear Aegis Expansion,,Aruto Suzuki (鈴木 有人),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/501143.jpg
45,Opus.COLORs,,Tougo Takise (多岐瀬 統梧),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/2/495401.jpg
46,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",MIX Season 2,Kenji Nishiki (錦研二),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/543105.jpg
47,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
48,Denden no Dennou Densha,,Rasetsu  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/518139.jpg
49,Bosanimal,,Sakura  (さくら),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/506431.jpg
50,YouTuNya,,Cute Young Lady  (かわいい ね おねえさん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/506889.jpg
51,Gunma-chan Season 2,,Aoma  (あおま),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/499936.jpg
52,Bastions,,,,
53,Mamekichi Mameko NEET no Nichijou 2nd Season,Mameko Mamekichi's NEET Everyday Life 2nd Season,Komachi  (こまち),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/487905.jpg
54,Sakuretsu! Amabie-hime. Season 2,,,,
55,Shuwawan!,,,,
56,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume""",,,,
57,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,180",https://cdn.myanimelist.net/images/characters/15/307148.jpg
58,Vinland Saga Season 2,,Arnheid  (アルネイズ),Member Favorites: 66,https://cdn.myanimelist.net/images/characters/13/490092.jpg
59,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy Ⅱ,Great Spirit Reno  (大精霊レノ),Member Favorites: 30,https://cdn.myanimelist.net/images/characters/8/498684.jpg
60,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
61,NieR:Automata Ver1.1a,,Adam  (アダム),Member Favorites: 11,https://cdn.myanimelist.net/images/characters/11/342562.jpg
