,jp_title,en_title,char_name,fav,img
0,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Tanjirou Kamado (竈門 炭治郎),"Member Favorites: 24,663",https://cdn.myanimelist.net/images/characters/6/386735.jpg
1,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Zenitsu Agatsuma (我妻 善逸),"Member Favorites: 16,544",https://cdn.myanimelist.net/images/characters/10/459689.jpg
2,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Inosuke Hashibira (嘴平 伊之助),"Member Favorites: 15,077",https://cdn.myanimelist.net/images/characters/3/329560.jpg
3,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Nezuko Kamado (竈門 禰豆子),"Member Favorites: 14,415",https://cdn.myanimelist.net/images/characters/2/378254.jpg
4,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Tengen Uzui (宇髄 天元),"Member Favorites: 5,667",https://cdn.myanimelist.net/images/characters/16/387706.jpg
5,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Kyoujurou Rengoku (煉獄 杏寿郎),"Member Favorites: 14,170",https://cdn.myanimelist.net/images/characters/10/423443.jpg
6,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Shinobu Kochou (胡蝶 しのぶ),"Member Favorites: 12,094",https://cdn.myanimelist.net/images/characters/3/386591.jpg
7,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Giyuu Tomioka (冨岡 義勇),"Member Favorites: 11,742",https://cdn.myanimelist.net/images/characters/3/423445.jpg
8,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Muichirou Tokitou (時透 無一郎),"Member Favorites: 3,715",https://cdn.myanimelist.net/images/characters/5/464903.jpg
9,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,Kanao Tsuyuri (栗花落 カナヲ),"Member Favorites: 2,689",https://cdn.myanimelist.net/images/characters/2/384712.jpg
10,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Eren Yeager (エレン・イェーガー),"Member Favorites: 71,892",https://cdn.myanimelist.net/images/characters/10/216895.jpg
11,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Mikasa Ackerman (ミカサ・アッカーマン),"Member Favorites: 55,501",https://cdn.myanimelist.net/images/characters/9/215563.jpg
12,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Armin Arlert (アルミン・アルレルト),"Member Favorites: 20,861",https://cdn.myanimelist.net/images/characters/8/220267.jpg
13,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Levi  (リヴァイ),"Member Favorites: 142,825",https://cdn.myanimelist.net/images/characters/2/241413.jpg
14,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Hange Zoë (ハンジ・ゾエ),"Member Favorites: 19,971",https://cdn.myanimelist.net/images/characters/15/208637.jpg
15,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Sasha Blouse (サシャ・ブラウス),"Member Favorites: 10,545",https://cdn.myanimelist.net/images/characters/6/251937.jpg
16,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Reiner Braun (ライナー・ブラウン),"Member Favorites: 9,361",https://cdn.myanimelist.net/images/characters/16/206489.jpg
17,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Jean Kirstein (ジャン・キルシュタイン),"Member Favorites: 7,215",https://cdn.myanimelist.net/images/characters/14/216893.jpg
18,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Annie Leonhart (アニ・レオンハート),"Member Favorites: 6,027",https://cdn.myanimelist.net/images/characters/9/206357.jpg
19,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,Zeke  (ジーク),"Member Favorites: 2,909",https://cdn.myanimelist.net/images/characters/13/489878.jpg
20,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Marin Kitagawa (喜多川 海夢),"Member Favorites: 23,121",https://cdn.myanimelist.net/images/characters/10/459773.jpg
21,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Wakana Gojou (五条 新菜),"Member Favorites: 1,369",https://cdn.myanimelist.net/images/characters/5/472608.jpg
22,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Sajuna Inui (乾 紗寿叶),Member Favorites: 501,https://cdn.myanimelist.net/images/characters/6/459774.jpg
23,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Shinju Inui (乾 心寿),Member Favorites: 216,https://cdn.myanimelist.net/images/characters/12/458726.jpg
24,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Nowa Sugaya (菅野 乃羽),Member Favorites: 74,https://cdn.myanimelist.net/images/characters/11/464449.jpg
25,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Kaoru Gojou (五条 薫),Member Favorites: 73,https://cdn.myanimelist.net/images/characters/15/459770.jpg
26,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Liz  (リズ),Member Favorites: 24,https://cdn.myanimelist.net/images/characters/3/469592.jpg
27,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Mirai Tengeji (天花寺 ミライ),Member Favorites: 7,https://cdn.myanimelist.net/images/characters/8/466336.jpg
28,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Rune  (瑠音),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/7/468457.jpg
29,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,Kaname  (要),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/6/469593.jpg
30,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Hajime Nagumo (南雲 ハジメ),"Member Favorites: 3,038",https://cdn.myanimelist.net/images/characters/12/382159.jpg
31,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Yue  (ユエ),"Member Favorites: 2,293",https://cdn.myanimelist.net/images/characters/3/283004.jpg
32,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Kaori Shirasaki (白崎 香織),"Member Favorites: 1,188",https://cdn.myanimelist.net/images/characters/8/299734.jpg
33,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Tio Clarence (ティオ＝クラルス),Member Favorites: 341,https://cdn.myanimelist.net/images/characters/13/299733.jpg
34,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Shea Haulia (シアーハウリア),Member Favorites: 336,https://cdn.myanimelist.net/images/characters/9/295359.jpg
35,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Myuu  (ミュウ),Member Favorites: 216,https://cdn.myanimelist.net/images/characters/3/310186.jpg
36,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Shizuku Yaegashi (八重樫 雫),Member Favorites: 135,https://cdn.myanimelist.net/images/characters/16/402101.jpg
37,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Riiman  (リーマン),Member Favorites: 89,https://cdn.myanimelist.net/images/characters/11/386865.jpg
38,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Aiko Hatayama (畑山 愛子),Member Favorites: 21,https://cdn.myanimelist.net/images/characters/8/387820.jpg
39,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,Kousuke Endou (遠藤 浩介),Member Favorites: 10,https://cdn.myanimelist.net/images/characters/6/391983.jpg
40,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Ninym Ralei (ニニム・ラーレイ),"Member Favorites: 1,358",https://cdn.myanimelist.net/images/characters/3/468512.jpg
41,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Wein Salema Arbalest (ウェイン・サレマ・アルバレスト),Member Favorites: 247,https://cdn.myanimelist.net/images/characters/16/462108.jpg
42,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Lowellmina Earthwold (ロウェルミナ・アースワルド),Member Favorites: 40,https://cdn.myanimelist.net/images/characters/11/463442.jpg
43,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Zeno  (ゼノ),Member Favorites: 29,https://cdn.myanimelist.net/images/characters/4/463650.jpg
44,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Falanya Elk Arbalest (フラーニャ・エルク・アルバレスト),Member Favorites: 12,https://cdn.myanimelist.net/images/characters/13/462100.jpg
45,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Nanaki Ralei (ナナキ・ラーレイ),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/8/464409.jpg
46,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Tolcheila Solgest (トルチェイラ・ソルジェスト),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/15/463656.jpg
47,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Gruyere Solgest (グリュエール・ソルジェスト),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/16/462116.jpg
48,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Fisch Brandel (フィシュ・ブランデル),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/6/462103.jpg
49,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,Caldmellia  (カルドメリア),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/9/462114.jpg
